air_store_id,visit_date,air_genre_name,air_first_area_name,air_second_area_name,hpg_exist,hpg_reserve_visitors,hpg_diffday_visit_reserve,hpg_mindiff,hpg_maxdiff,hpg_total_reserve_visitores,hpg_reserve_count
air_3e6cea17a9d2c0f1,2016-11-14,Izakaya,Hyōgo-ken,Kakogawa-shi,1,13,14,14,14,13,1
air_3e6cea17a9d2c0f1,2016-11-19,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,3,3,3,6,1
air_3e6cea17a9d2c0f1,2016-11-21,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,11,11,11,6,1
air_3e6cea17a9d2c0f1,2016-11-22,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,7,7,7,2,1
air_3e6cea17a9d2c0f1,2016-11-25,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,6,6,6,4,1
air_3e6cea17a9d2c0f1,2016-11-26,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,16,16,25,10,2
air_3e6cea17a9d2c0f1,2016-11-26,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,25,16,25,10,2
air_3e6cea17a9d2c0f1,2016-12-02,Izakaya,Hyōgo-ken,Kakogawa-shi,1,20,25,25,25,20,1
air_3e6cea17a9d2c0f1,2016-12-03,Izakaya,Hyōgo-ken,Kakogawa-shi,1,12,42,1,42,28,4
air_3e6cea17a9d2c0f1,2016-12-03,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,8,1,42,28,4
air_3e6cea17a9d2c0f1,2016-12-03,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,1,1,42,28,4
air_3e6cea17a9d2c0f1,2016-12-03,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,11,1,42,28,4
air_3e6cea17a9d2c0f1,2016-12-05,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,8,8,8,2,1
air_3e6cea17a9d2c0f1,2016-12-09,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,9,3,22,45,4
air_3e6cea17a9d2c0f1,2016-12-09,Izakaya,Hyōgo-ken,Kakogawa-shi,1,10,3,3,22,45,4
air_3e6cea17a9d2c0f1,2016-12-09,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,7,3,22,45,4
air_3e6cea17a9d2c0f1,2016-12-09,Izakaya,Hyōgo-ken,Kakogawa-shi,1,30,22,3,22,45,4
air_3e6cea17a9d2c0f1,2016-12-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,10,4,23,15,4
air_3e6cea17a9d2c0f1,2016-12-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,10,4,23,15,4
air_3e6cea17a9d2c0f1,2016-12-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,4,4,23,15,4
air_3e6cea17a9d2c0f1,2016-12-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,23,4,23,15,4
air_3e6cea17a9d2c0f1,2016-12-11,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,31,31,31,6,1
air_3e6cea17a9d2c0f1,2016-12-16,Izakaya,Hyōgo-ken,Kakogawa-shi,1,17,32,16,32,45,4
air_3e6cea17a9d2c0f1,2016-12-16,Izakaya,Hyōgo-ken,Kakogawa-shi,1,8,16,16,32,45,4
air_3e6cea17a9d2c0f1,2016-12-16,Izakaya,Hyōgo-ken,Kakogawa-shi,1,9,22,16,32,45,4
air_3e6cea17a9d2c0f1,2016-12-16,Izakaya,Hyōgo-ken,Kakogawa-shi,1,11,21,16,32,45,4
air_3e6cea17a9d2c0f1,2016-12-17,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,36,2,52,16,3
air_3e6cea17a9d2c0f1,2016-12-17,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,2,2,52,16,3
air_3e6cea17a9d2c0f1,2016-12-17,Izakaya,Hyōgo-ken,Kakogawa-shi,1,7,52,2,52,16,3
air_3e6cea17a9d2c0f1,2016-12-18,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,13,13,18,8,2
air_3e6cea17a9d2c0f1,2016-12-18,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,18,13,18,8,2
air_3e6cea17a9d2c0f1,2016-12-19,Izakaya,Hyōgo-ken,Kakogawa-shi,1,7,8,8,8,7,1
air_3e6cea17a9d2c0f1,2016-12-22,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,13,13,13,3,1
air_3e6cea17a9d2c0f1,2016-12-23,Izakaya,Hyōgo-ken,Kakogawa-shi,1,8,32,32,32,8,1
air_3e6cea17a9d2c0f1,2016-12-27,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,13,13,13,2,1
air_3e6cea17a9d2c0f1,2016-12-28,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,21,1,21,15,2
air_3e6cea17a9d2c0f1,2016-12-28,Izakaya,Hyōgo-ken,Kakogawa-shi,1,9,1,1,21,15,2
air_3e6cea17a9d2c0f1,2016-12-29,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,5,5,5,2,1
air_3e6cea17a9d2c0f1,2016-12-30,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,2,2,2,3,1
air_3e6cea17a9d2c0f1,2017-01-02,Izakaya,Hyōgo-ken,Kakogawa-shi,1,12,12,3,26,36,3
air_3e6cea17a9d2c0f1,2017-01-02,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,3,3,26,36,3
air_3e6cea17a9d2c0f1,2017-01-02,Izakaya,Hyōgo-ken,Kakogawa-shi,1,20,26,3,26,36,3
air_3e6cea17a9d2c0f1,2017-01-03,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,3,1,3,5,2
air_3e6cea17a9d2c0f1,2017-01-03,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,1,1,3,5,2
air_3e6cea17a9d2c0f1,2017-01-04,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,6,6,34,8,2
air_3e6cea17a9d2c0f1,2017-01-04,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,34,6,34,8,2
air_3e6cea17a9d2c0f1,2017-01-08,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,13,13,13,5,1
air_3e6cea17a9d2c0f1,2017-01-11,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,7,7,7,4,1
air_3e6cea17a9d2c0f1,2017-01-20,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,30,3,30,10,2
air_3e6cea17a9d2c0f1,2017-01-20,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,3,3,30,10,2
air_3e6cea17a9d2c0f1,2017-01-21,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,4,4,4,5,1
air_3e6cea17a9d2c0f1,2017-01-27,Izakaya,Hyōgo-ken,Kakogawa-shi,1,30,81,81,81,30,1
air_3e6cea17a9d2c0f1,2017-01-28,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,7,7,7,5,1
air_3e6cea17a9d2c0f1,2017-02-04,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,7,7,7,6,1
air_3e6cea17a9d2c0f1,2017-02-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,15,1,15,8,3
air_3e6cea17a9d2c0f1,2017-02-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,3,1,15,8,3
air_3e6cea17a9d2c0f1,2017-02-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,1,1,15,8,3
air_3e6cea17a9d2c0f1,2017-02-13,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,8,8,8,3,1
air_3e6cea17a9d2c0f1,2017-02-14,Izakaya,Hyōgo-ken,Kakogawa-shi,1,13,7,7,7,13,1
air_3e6cea17a9d2c0f1,2017-02-17,Izakaya,Hyōgo-ken,Kakogawa-shi,1,19,9,9,9,19,1
air_3e6cea17a9d2c0f1,2017-02-19,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,21,21,21,6,1
air_3e6cea17a9d2c0f1,2017-02-24,Izakaya,Hyōgo-ken,Kakogawa-shi,1,22,3,3,3,22,1
air_3e6cea17a9d2c0f1,2017-02-25,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,4,4,14,6,2
air_3e6cea17a9d2c0f1,2017-02-25,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,14,4,14,6,2
air_3e6cea17a9d2c0f1,2017-03-04,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,2,2,2,2,1
air_3e6cea17a9d2c0f1,2017-03-10,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,2,2,2,6,1
air_3e6cea17a9d2c0f1,2017-03-12,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,1,1,1,12,2
air_3e6cea17a9d2c0f1,2017-03-12,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,1,1,1,12,2
air_3e6cea17a9d2c0f1,2017-03-16,Izakaya,Hyōgo-ken,Kakogawa-shi,1,13,21,21,21,13,1
air_3e6cea17a9d2c0f1,2017-03-23,Izakaya,Hyōgo-ken,Kakogawa-shi,1,10,1,1,1,10,1
air_3e6cea17a9d2c0f1,2017-03-24,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,9,9,9,4,1
air_3e6cea17a9d2c0f1,2017-03-25,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,8,8,8,3,1
air_3e6cea17a9d2c0f1,2017-03-28,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,5,5,5,2,1
air_3e6cea17a9d2c0f1,2017-03-31,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,1,1,1,3,1
air_3e6cea17a9d2c0f1,2017-04-01,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,9,9,17,5,2
air_3e6cea17a9d2c0f1,2017-04-01,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,17,9,17,5,2
air_3e6cea17a9d2c0f1,2017-04-07,Izakaya,Hyōgo-ken,Kakogawa-shi,1,18,4,4,4,18,1
air_3e6cea17a9d2c0f1,2017-04-09,Izakaya,Hyōgo-ken,Kakogawa-shi,1,9,5,5,5,9,1
air_3e6cea17a9d2c0f1,2017-04-14,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,5,5,5,4,1
air_3e6cea17a9d2c0f1,2017-04-17,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,2,2,2,3,1
air_3e6cea17a9d2c0f1,2017-04-21,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,5,5,40,33,3
air_3e6cea17a9d2c0f1,2017-04-21,Izakaya,Hyōgo-ken,Kakogawa-shi,1,25,40,5,40,33,3
air_3e6cea17a9d2c0f1,2017-04-21,Izakaya,Hyōgo-ken,Kakogawa-shi,1,6,14,5,40,33,3
air_3e6cea17a9d2c0f1,2017-04-22,Izakaya,Hyōgo-ken,Kakogawa-shi,1,4,1,1,6,6,2
air_3e6cea17a9d2c0f1,2017-04-22,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,6,1,6,6,2
air_3e6cea17a9d2c0f1,2017-04-23,Izakaya,Hyōgo-ken,Kakogawa-shi,1,2,1,1,1,2,1
air_3e6cea17a9d2c0f1,2017-04-26,Izakaya,Hyōgo-ken,Kakogawa-shi,1,3,7,7,7,3,1
air_3e6cea17a9d2c0f1,2017-04-29,Izakaya,Hyōgo-ken,Kakogawa-shi,1,5,15,15,15,5,1
air_3e6cea17a9d2c0f1,2017-05-19,Izakaya,Hyōgo-ken,Kakogawa-shi,1,35,29,29,29,35,1
air_3e93f3c81008696d,2016-03-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_3e93f3c81008696d,2016-04-02,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,6,6,6,2,1
air_3e93f3c81008696d,2016-04-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,5,5,5,3,1
air_3e93f3c81008696d,2016-04-12,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_3e93f3c81008696d,2016-04-15,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,13,13,13,2,1
air_3e93f3c81008696d,2016-04-21,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,9,1,1,1,9,1
air_3e93f3c81008696d,2016-04-26,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,1,3,1
air_3e93f3c81008696d,2016-04-27,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,13,13,13,3,1
air_3e93f3c81008696d,2016-04-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,0,29,19,4
air_3e93f3c81008696d,2016-04-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,29,19,4
air_3e93f3c81008696d,2016-04-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,5,17,0,29,19,4
air_3e93f3c81008696d,2016-04-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,10,29,0,29,19,4
air_3e93f3c81008696d,2016-04-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,1,0,0,4,5,3
air_3e93f3c81008696d,2016-04-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,4,0,4,5,3
air_3e93f3c81008696d,2016-04-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,0,4,5,3
air_3e93f3c81008696d,2016-04-30,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,4,4,4,2,1
air_3e93f3c81008696d,2016-05-02,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-05-04,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,5,0,5,6,2
air_3e93f3c81008696d,2016-05-04,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,0,0,5,6,2
air_3e93f3c81008696d,2016-05-07,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_3e93f3c81008696d,2016-05-11,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,2,6,2
air_3e93f3c81008696d,2016-05-11,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,2,1,2,6,2
air_3e93f3c81008696d,2016-05-12,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,2,2,2,3,1
air_3e93f3c81008696d,2016-05-13,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_3e93f3c81008696d,2016-05-14,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,13,13,13,4,1
air_3e93f3c81008696d,2016-05-17,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,7,1,1,43,9,2
air_3e93f3c81008696d,2016-05-17,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,43,1,43,9,2
air_3e93f3c81008696d,2016-05-19,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-05-20,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,6,6,6,4,1
air_3e93f3c81008696d,2016-05-27,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,8,1,1,2,11,2
air_3e93f3c81008696d,2016-05-27,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,2,1,2,11,2
air_3e93f3c81008696d,2016-05-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,9,9,9,2,1
air_3e93f3c81008696d,2016-05-30,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,36,36,36,2,1
air_3e93f3c81008696d,2016-06-03,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,13,8,8,8,13,1
air_3e93f3c81008696d,2016-06-06,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,7,7,7,2,1
air_3e93f3c81008696d,2016-06-10,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,8,1,8,8,2
air_3e93f3c81008696d,2016-06-10,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,1,1,8,8,2
air_3e93f3c81008696d,2016-06-11,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_3e93f3c81008696d,2016-06-13,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-06-17,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_3e93f3c81008696d,2016-06-18,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,31,1,31,6,3
air_3e93f3c81008696d,2016-06-18,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,31,1,31,6,3
air_3e93f3c81008696d,2016-06-18,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,31,6,3
air_3e93f3c81008696d,2016-06-21,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,9,9,9,2,1
air_3e93f3c81008696d,2016-06-24,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,2,2,1
air_3e93f3c81008696d,2016-06-25,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,9,4,38,6,3
air_3e93f3c81008696d,2016-06-25,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,4,4,38,6,3
air_3e93f3c81008696d,2016-06-25,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,38,4,38,6,3
air_3e93f3c81008696d,2016-06-27,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-06-28,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,13,13,13,2,1
air_3e93f3c81008696d,2016-06-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,8,8,8,4,1
air_3e93f3c81008696d,2016-06-30,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,3,3,3,3,1
air_3e93f3c81008696d,2016-07-01,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,1,3,1
air_3e93f3c81008696d,2016-07-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,7,2,12,6,3
air_3e93f3c81008696d,2016-07-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,12,2,12,6,3
air_3e93f3c81008696d,2016-07-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,12,6,3
air_3e93f3c81008696d,2016-07-13,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,6,6,6,3,1
air_3e93f3c81008696d,2016-07-16,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,8,1,8,7,3
air_3e93f3c81008696d,2016-07-16,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,1,8,7,3
air_3e93f3c81008696d,2016-07-16,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,8,7,3
air_3e93f3c81008696d,2016-07-17,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_3e93f3c81008696d,2016-07-19,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_3e93f3c81008696d,2016-07-20,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,10,10,10,3,1
air_3e93f3c81008696d,2016-07-22,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,7,4,2
air_3e93f3c81008696d,2016-07-22,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,7,2,7,4,2
air_3e93f3c81008696d,2016-07-26,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,1,3,1
air_3e93f3c81008696d,2016-07-27,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,6,6,6,4,1
air_3e93f3c81008696d,2016-07-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,3,1,5,6,3
air_3e93f3c81008696d,2016-07-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,5,6,3
air_3e93f3c81008696d,2016-07-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,5,1,5,6,3
air_3e93f3c81008696d,2016-08-06,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,2,2,2,4,1
air_3e93f3c81008696d,2016-08-08,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-08-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,3,3,3,3,1
air_3e93f3c81008696d,2016-08-10,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,9,9,9,2,1
air_3e93f3c81008696d,2016-08-19,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-08-20,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,5,5,5,2,1
air_3e93f3c81008696d,2016-08-23,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,1,6,2
air_3e93f3c81008696d,2016-08-23,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,1,6,2
air_3e93f3c81008696d,2016-08-24,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,8,8,8,3,1
air_3e93f3c81008696d,2016-08-29,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_3e93f3c81008696d,2016-09-01,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-09-02,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,3,3,3,4,1
air_3e93f3c81008696d,2016-09-08,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,5,1,1,1,5,1
air_3e93f3c81008696d,2016-09-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,3,3,4,8,3
air_3e93f3c81008696d,2016-09-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,4,3,4,8,3
air_3e93f3c81008696d,2016-09-09,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,4,3,4,8,3
air_3e93f3c81008696d,2016-09-10,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,14,2,14,4,2
air_3e93f3c81008696d,2016-09-10,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,2,14,4,2
air_3e93f3c81008696d,2016-09-12,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,7,7,3
air_3e93f3c81008696d,2016-09-12,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,7,1,7,7,3
air_3e93f3c81008696d,2016-09-12,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,7,7,3
air_3e93f3c81008696d,2016-09-18,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,7,7,7,4,1
air_3e93f3c81008696d,2016-09-22,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,1,1,1,2,1
air_3e93f3c81008696d,2016-09-23,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,3,3,3,2,1
air_3e93f3c81008696d,2016-09-24,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,5,4,2
air_3e93f3c81008696d,2016-09-24,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,5,0,5,4,2
air_3e93f3c81008696d,2016-09-30,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,1,1,1,4,1
air_3e93f3c81008696d,2016-10-01,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,10,10,10,2,1
air_3e93f3c81008696d,2016-10-03,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,0,2,1
air_3e93f3c81008696d,2016-10-08,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,4,0,9,14,4
air_3e93f3c81008696d,2016-10-08,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,0,0,9,14,4
air_3e93f3c81008696d,2016-10-08,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,8,9,0,9,14,4
air_3e93f3c81008696d,2016-10-08,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,2,2,0,9,14,4
air_3e93f3c81008696d,2016-10-11,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,1,3,1
air_3e93f3c81008696d,2016-10-12,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,5,1,1,1,5,1
air_3e93f3c81008696d,2016-10-13,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,1,1,20,8,3
air_3e93f3c81008696d,2016-10-13,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,1,2,1,20,8,3
air_3e93f3c81008696d,2016-10-13,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,4,20,1,20,8,3
air_3e93f3c81008696d,2016-10-14,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken,Hiroshima-shi,1,3,6,4,9,13,5
